countInstances;loadingTime;inferenceTime;totalTime
113400000;61.915605306625366;10.00711178779602;71.92271709442139
114412500;62.336488008499146;10.086621522903442;72.42310953140259
115425000;63.51105618476868;10.169151067733765;73.68020725250244
116437500;63.99700975418091;10.251839399337769;74.24884915351868
117450000;64.42787957191467;10.335015296936035;74.76289486885071
118462500;64.87666916847229;10.41747760772705;75.29414677619934
119475000;65.71054649353027;10.507538318634033;76.2180848121643
120487500;66.4071717262268;10.592798709869385;76.99997043609619
121500000;66.9790050983429;10.677130460739136;77.65613555908203
122512500;67.55670523643494;10.763747215270996;78.32045245170593
123525000;69.58569288253784;10.855046272277832;80.44073915481567
124537500;70.4067485332489;10.94265866279602;81.34940719604492
125550000;71.09628534317017;11.02643346786499;82.12271881103516
126562500;71.81237030029297;11.11348843574524;82.92585873603821
127575000;72.5429630279541;11.198752641677856;83.74171566963196
128587500;73.11630249023438;11.283445358276367;84.39974784851074
129600000;73.66186308860779;11.371072769165039;85.03293585777283
130612500;74.39988207817078;11.455825805664062;85.85570788383484
131625000;74.93009185791016;11.541244983673096;86.47133684158325
132637500;75.37601780891418;11.631775379180908;87.00779318809509
133650000;75.89026665687561;11.713332414627075;87.60359907150269
134662500;76.46568489074707;11.803265810012817;88.26895070075989
135675000;76.95502090454102;11.897534847259521;88.85255575180054
136687500;77.45082926750183;11.985255241394043;89.43608450889587
137700000;77.96789693832397;12.075509309768677;90.04340624809265
138712500;78.47897815704346;12.167684555053711;90.64666271209717
139725000;79.10948538780212;12.257758140563965;91.36724352836609
140737500;79.73808193206787;12.34376072883606;92.08184266090393
141750000;80.46190309524536;12.431711673736572;92.89361476898193
142762500;80.98488259315491;12.521584033966064;93.50646662712097
143775000;81.52052164077759;12.607750177383423;94.12827181816101
144787500;82.18830156326294;12.693156719207764;94.8814582824707
145800000;82.681223154068;12.779676914215088;95.46090006828308
146812500;83.25419616699219;12.866958379745483;96.12115454673767
147825000;84.16420221328735;12.952576398849487;97.11677861213684
148837500;84.62605500221252;13.04133129119873;97.66738629341125
149850000;85.33688831329346;13.125303506851196;98.46219182014465
150862500;86.02705025672913;13.212007999420166;99.23905825614929
151875000;86.80639219284058;13.298527002334595;100.10491919517517
152887500;87.35877990722656;13.382640600204468;100.74142050743103
153900000;87.85865902900696;13.472732067108154;101.33139109611511
154912500;88.35837864875793;13.558776140213013;101.91715478897095
155925000;88.90864992141724;13.6458261013031;102.55447602272034
156937500;89.91172051429749;13.72691798210144;103.63863849639893
157950000;90.73282742500305;13.817218542098999;104.55004596710205
158962500;91.46973633766174;13.901768684387207;105.37150502204895
159975000;91.99954533576965;13.990988731384277;105.99053406715393
160987500;92.72203087806702;14.076608180999756;106.79863905906677
162000000;93.3663969039917;14.158361911773682;107.52475881576538
163012500;94.14583110809326;14.246564149856567;108.39239525794983
164025000;94.77687454223633;14.330689191818237;109.10756373405457
165037500;95.4341504573822;14.41577935218811;109.84992980957031
166050000;96.05780696868896;14.505314588546753;110.56312155723572
167062500;96.57628798484802;14.591484785079956;111.16777276992798
168075000;97.18245077133179;14.674927234649658;111.85737800598145
169087500;97.82753729820251;14.757907629013062;112.58544492721558
170100000;98.412353515625;14.848955154418945;113.26130867004395
171112500;99.08569812774658;14.934078454971313;114.0197765827179
172125000;99.7293632030487;15.019511938095093;114.7488751411438
173137500;100.2544801235199;15.10702919960022;115.36150932312012
174150000;100.94653677940369;15.197471618652344;116.14400839805603
175162500;101.55704665184021;15.277494192123413;116.83454084396362
176175000;102.50639963150024;15.36260199546814;117.86900162696838
177187500;103.04541635513306;15.445495367050171;118.49091172218323
178200000;103.67264175415039;15.530690670013428;119.20333242416382
179212500;104.1233229637146;15.61610460281372;119.73942756652832
180225000;104.74877309799194;15.703218698501587;120.45199179649353
181237500;105.33913040161133;15.785738229751587;121.12486863136292
182250000;105.89660263061523;15.869207859039307;121.76581048965454
183262500;106.40112519264221;15.954270839691162;122.35539603233337
184275000;107.05278706550598;16.035309314727783;123.08809638023376
185287500;107.91400814056396;16.121647119522095;124.03565526008606
186300000;108.56898403167725;16.204035758972168;124.77301979064941
187312500;109.34389281272888;16.28538727760315;125.62928009033203
188325000;109.86673784255981;16.367231130599976;126.23396897315979
189337500;110.62713956832886;16.455831050872803;127.08297061920166
190350000;111.14716601371765;16.541160583496094;127.68832659721375
191362500;111.75183916091919;16.622576475143433;128.37441563606262
192375000;112.1712121963501;16.70572066307068;128.87693285942078
193387500;112.69485449790955;16.787776708602905;129.48263120651245
194400000;113.29008054733276;16.87526822090149;130.16534876823425
195412500;113.90345072746277;16.958173751831055;130.86162447929382
196425000;114.37924933433533;17.042895317077637;131.42214465141296
197437500;115.00805497169495;17.135803937911987;132.14385890960693
198450000;115.56546330451965;17.2200448513031;132.78550815582275
199462500;116.2719292640686;17.304499626159668;133.57642889022827
200475000;117.15942096710205;17.385886907577515;134.54530787467957
201487500;117.7483594417572;17.474866151809692;135.2232255935669
202500000;118.40102481842041;17.57332992553711;135.97435474395752
203512500;119.05924868583679;17.6556499004364;136.7148985862732
204525000;119.59053540229797;17.741580724716187;137.33211612701416
205537500;120.2913281917572;17.827005624771118;138.11833381652832
206550000;121.03422141075134;17.91349220275879;138.94771361351013
207562500;121.45933890342712;17.99978470802307;139.4591236114502
208575000;122.04934692382812;18.086381673812866;140.135728597641
209587500;122.79012274742126;18.175262451171875;140.96538519859314
210600000;123.34583616256714;18.263773679733276;141.60960984230042
211612500;124.06651520729065;18.349340438842773;142.41585564613342
212625000;124.54517221450806;18.43225359916687;142.97742581367493
213637500;125.0338659286499;18.520257472991943;143.55412340164185
214650000;125.57979941368103;18.608900547027588;144.18869996070862
215662500;126.15615153312683;18.694398164749146;144.85054969787598
216675000;126.79004287719727;18.7804536819458;145.57049655914307
217687500;127.33714532852173;18.868664979934692;146.20581030845642
218700000;128.05869793891907;18.95827341079712;147.0169713497162
219712500;128.66351199150085;19.0446560382843;147.70816802978516
220725000;129.20939874649048;19.13476872444153;148.344167470932
221737500;129.71738076210022;19.2254958152771;148.94287657737732
222750000;130.29230093955994;19.315873622894287;149.60817456245422
223762500;130.82044315338135;19.402469635009766;150.2229127883911
224775000;131.3477647304535;19.489647150039673;150.83741188049316
225787500;131.92619729042053;19.579230308532715;151.50542759895325
226800000;132.5852553844452;19.667547464370728;152.25280284881592
227812500;133.20390939712524;19.750784397125244;152.9546937942505
228825000;133.7475037574768;19.833308219909668;153.58081197738647
229837500;134.31306076049805;19.915016889572144;154.2280776500702
230850000;135.00154280662537;20.000525951385498;155.00206875801086
231862500;135.56293082237244;20.08184313774109;155.64477396011353
232875000;136.26467037200928;20.168959617614746;156.43362998962402
233887500;136.86334109306335;20.253000259399414;157.11634135246277
234900000;137.51093077659607;20.337257146835327;157.8481879234314
235912500;138.36595129966736;20.42177724838257;158.78772854804993
236925000;138.86107230186462;20.50453495979309;159.36560726165771
237937500;139.476704120636;20.58702564239502;160.063729763031
238950000;140.0962359905243;20.67237091064453;160.76860690116882
239962500;140.68194150924683;20.75588083267212;161.43782234191895
240975000;141.16633224487305;20.84461498260498;162.01094722747803
241987500;141.72393894195557;20.92736315727234;162.6513020992279
243000000;142.5141224861145;21.01189374923706;163.52601623535156
244012500;142.93270301818848;21.09683060646057;164.02953362464905
245025000;143.4011993408203;21.180044412612915;164.58124375343323
246037500;144.18668723106384;21.265121936798096;165.45180916786194
247050000;144.77225923538208;21.351550817489624;166.1238100528717
248062500;145.66200852394104;21.438655614852905;167.10066413879395
249075000;146.39269280433655;21.52268147468567;167.91537427902222
250087500;146.9718644618988;21.605337858200073;168.57720232009888
251100000;147.62858414649963;21.68981623649597;169.3184003829956
252112500;148.13760781288147;21.77332067489624;169.9109284877777
253125000;148.73616409301758;21.872007846832275;170.60817193984985
254137500;149.1875021457672;21.958855867385864;171.14635801315308
255150000;149.67272567749023;22.04450535774231;171.71723103523254
256162500;150.18564319610596;22.13048481941223;172.3161280155182
257175000;150.70035600662231;22.21439480781555;172.91475081443787
258187500;151.40177583694458;22.29837989807129;173.70015573501587
259200000;152.07010078430176;22.382115840911865;174.45221662521362
260212500;152.53602170944214;22.468685388565063;175.0047070980072
261225000;153.33988523483276;22.554240942001343;175.8941261768341
262237500;154.08769989013672;22.63959240913391;176.72729229927063
263250000;154.86484599113464;22.724501132965088;177.58934712409973
264262500;155.43619418144226;22.810461044311523;178.24665522575378
265275000;156.36173915863037;22.896650552749634;179.25838971138
266287500;156.90274357795715;22.9827823638916;179.88552594184875
267300000;157.7450590133667;23.07112979888916;180.81618881225586
268312500;158.51437544822693;23.15369462966919;181.66807007789612
269325000;159.0761079788208;23.239547729492188;182.315655708313
270337500;159.84943199157715;23.324538469314575;183.17397046089172
271350000;160.52821278572083;23.413747310638428;183.94196009635925
272362500;160.96854090690613;23.500613689422607;184.46915459632874
273375000;161.62112665176392;23.586221933364868;185.20734858512878
274387500;162.53902983665466;23.675248861312866;186.21427869796753
275400000;163.2673819065094;23.765987157821655;187.03336906433105
276412500;163.8840618133545;23.851778984069824;187.73584079742432
277425000;164.49743461608887;23.936323881149292;188.43375849723816
278437500;165.0713131427765;24.018523931503296;189.08983707427979
279450000;165.80507922172546;24.099499702453613;189.90457892417908
280462500;166.4444546699524;24.184821605682373;190.62927627563477
281475000;167.00899624824524;24.268274307250977;191.27727055549622
282487500;167.77628183364868;24.35410714149475;192.13038897514343
283500000;168.34749960899353;24.43646001815796;192.7839596271515
284512500;169.18161416053772;24.526127576828003;193.70774173736572
285525000;169.92133498191833;24.606812000274658;194.528146982193
286537500;170.43636083602905;24.69187021255493;195.12823104858398
287550000;170.86789679527283;24.7817542552948;195.64965105056763
288562500;171.37854766845703;24.87031054496765;196.24885821342468
289575000;171.91749930381775;24.95828342437744;196.8757827281952
290587500;172.90691995620728;25.043724536895752;197.95064449310303
291600000;173.46036028862;25.129553079605103;198.5899133682251
292612500;174.22303867340088;25.215999603271484;199.43903827667236
293625000;175.0942840576172;25.300233840942383;200.39451789855957
294637500;175.59232306480408;25.3984694480896;200.99079251289368
295650000;176.35503816604614;25.482011318206787;201.83704948425293
296662500;176.96902203559875;25.573129177093506;202.54215121269226
297675000;177.6393051147461;25.65864396095276;203.29794907569885
298687500;178.10312938690186;25.74506711959839;203.84819650650024
299700000;178.85192275047302;25.84297800064087;204.6949007511139
300712500;179.44066643714905;25.9327232837677;205.37338972091675
301725000;179.9923198223114;26.02595281600952;206.01827263832092
302737500;180.46345138549805;26.119423389434814;206.58287477493286
303750000;180.99053978919983;26.212347269058228;207.20288705825806
304762500;181.4516384601593;26.299147367477417;207.75078582763672
305775000;182.20846796035767;26.392696857452393;208.60116481781006
306787500;182.7944416999817;26.483972311019897;209.2784140110016
307800000;183.40472054481506;26.572368621826172;209.97708916664124
308812500;183.80472612380981;26.658228874206543;210.46295499801636
309825000;184.3140184879303;26.74667453765869;211.060693025589
310837500;184.81987643241882;26.82938289642334;211.64925932884216
311850000;185.283132314682;26.91942548751831;212.20255780220032
312862500;185.67137932777405;27.010396718978882;212.68177604675293
313875000;186.19820713996887;27.101512908935547;213.29972004890442
314887500;186.6421022415161;27.190062284469604;213.83216452598572
315900000;187.115487575531;27.27220368385315;214.38769125938416
316912500;187.7185275554657;27.359850645065308;215.078378200531
317925000;188.25359106063843;27.443989038467407;215.69758009910583
318937500;189.0097575187683;27.532346487045288;216.5421040058136
319950000;189.7193558216095;27.620070934295654;217.33942675590515
320962500;190.2796597480774;27.70554804801941;217.9852077960968
321975000;190.958984375;27.79572558403015;218.75470995903015
322987500;191.37358045578003;27.87893557548523;219.25251603126526
324000000;191.91053247451782;27.96580958366394;219.87634205818176
325012500;192.43707728385925;28.048412799835205;220.48549008369446
326025000;193.148699760437;28.13383960723877;221.28253936767578
327037500;193.75618147850037;28.22364115715027;221.97982263565063
328050000;194.54327702522278;28.315144777297974;222.85842180252075
329062500;195.1712064743042;28.40060782432556;223.57181429862976
330075000;195.66477465629578;28.483461618423462;224.14823627471924
331087500;196.4234004020691;28.572129726409912;224.995530128479
332100000;197.27969789505005;28.660731554031372;225.94042944908142
333112500;198.2414309978485;28.747045040130615;226.98847603797913
334125000;198.9309310913086;28.82725977897644;227.75819087028503
335137500;199.4865334033966;28.907309532165527;228.39384293556213
336150000;200.16522550582886;28.99197745323181;229.15720295906067
337162500;200.8552005290985;29.08206582069397;229.93726634979248
338175000;201.5050344467163;29.16719627380371;230.67223072052002
339187500;202.1228711605072;29.248756408691406;231.3716275691986
340200000;202.59944415092468;29.336410760879517;231.9358549118042
341212500;203.3321671485901;29.42147994041443;232.75364708900452
342225000;203.82650351524353;29.511019468307495;233.33752298355103
343237500;204.36661958694458;29.5935537815094;233.96017336845398
344250000;205.1393747329712;29.675539016723633;234.81491374969482
345262500;205.73696184158325;29.760698318481445;235.4976601600647
346275000;206.3176896572113;29.846201419830322;236.16389107704163
347287500;206.86175537109375;29.932610273361206;236.79436564445496
348300000;207.54253339767456;30.018698930740356;237.56123232841492
349312500;208.0925853252411;30.114226579666138;238.20681190490723
350325000;208.73260498046875;30.200759887695312;238.93336486816406
351337500;209.28676080703735;30.289987325668335;239.5767481327057
352350000;209.8384907245636;30.3839910030365;240.2224817276001
353362500;210.5374083518982;30.47011661529541;241.0075249671936
354375000;211.13436460494995;30.55353355407715;241.6878981590271
355387500;211.69854521751404;30.640735626220703;242.33928084373474
356400000;212.45609307289124;30.731908321380615;243.18800139427185
357412500;213.01345467567444;30.81749153137207;243.8309462070465
358425000;213.6512176990509;30.902092456817627;244.55331015586853
359437500;214.41041922569275;30.987351894378662;245.3977711200714
360450000;215.17457151412964;31.073837995529175;246.2484095096588
361462500;215.82963156700134;31.165971755981445;246.9956033229828
362475000;216.30035018920898;31.252863883972168;247.55321407318115
363487500;216.78783869743347;31.342329025268555;248.13016772270203
364500000;217.55977153778076;31.426275968551636;248.9860475063324
365512500;218.26151609420776;31.510302782058716;249.77181887626648
366525000;218.8046658039093;31.599608659744263;250.40427446365356
367537500;219.50634360313416;31.685171365737915;251.19151496887207
368550000;220.41601967811584;31.776532649993896;252.19255232810974
369562500;221.1262366771698;31.871665477752686;252.99790215492249
370575000;221.7483184337616;31.96669101715088;253.71500945091248
371587500;222.4551911354065;32.05542969703674;254.51062083244324
372600000;223.0459759235382;32.140568256378174;255.18654417991638
373612500;223.82584857940674;32.22911596298218;256.0549645423889
374625000;224.68047881126404;32.31818866729736;256.9986674785614
375637500;225.3030571937561;32.4026460647583;257.7057032585144
376650000;225.8314814567566;32.4918258190155;258.3233072757721
377662500;226.51756644248962;32.57540416717529;259.0929706096649
378675000;227.3446147441864;32.660629749298096;260.0052444934845
379687500;228.42421960830688;32.74562883377075;261.16984844207764
380700000;229.031503200531;32.83168363571167;261.8631868362427
381712500;229.79970788955688;32.91785717010498;262.71756505966187
382725000;230.5818703174591;33.00379204750061;263.5856623649597
383737500;231.41646814346313;33.08719229698181;264.50366044044495
384750000;232.05510258674622;33.17171931266785;265.22682189941406
385762500;232.5654993057251;33.261491537094116;265.8269908428192
386775000;233.30503964424133;33.34623980522156;266.6512794494629
387787500;233.92307353019714;33.4312744140625;267.35434794425964
388800000;234.42934012413025;33.51606464385986;267.9454047679901
389812500;234.93909573554993;33.60769581794739;268.5467915534973
390825000;235.46295404434204;33.69414305686951;269.15709710121155
391837500;236.13439655303955;33.779603481292725;269.9140000343323
392850000;236.99465823173523;33.87093114852905;270.8655893802643
393862500;237.442058801651;33.96977686882019;271.4118356704712
394875000;238.11113047599792;34.05557441711426;272.1667048931122
395887500;238.66908621788025;34.14337754249573;272.812463760376
396900000;239.63128900527954;34.23223948478699;273.8635284900665
397912500;240.31179451942444;34.32161903381348;274.6334135532379
398925000;241.24204087257385;34.407280921936035;275.6493217945099
399937500;241.69383692741394;34.494752645492554;276.1885895729065
400950000;242.37400841712952;34.57988142967224;276.95388984680176
401962500;242.90386247634888;34.6686851978302;277.5725476741791
402975000;243.56481957435608;34.755282163619995;278.3201017379761
403987500;244.15429139137268;34.841548442840576;278.99583983421326
405000000;244.69156861305237;34.92911744117737;279.62068605422974
406012500;245.25215697288513;35.0171685218811;280.26932549476624
407025000;245.97216892242432;35.09748196601868;281.069650888443
408037500;246.6290271282196;35.18434238433838;281.813369512558
409050000;247.28603887557983;35.26888847351074;282.5549273490906
410062500;247.99678468704224;35.354299545288086;283.3510842323303
411075000;248.72312188148499;35.43938970565796;284.16251158714294
412087500;249.51165008544922;35.52690005302429;285.0385501384735
413100000;250.03542590141296;35.6133451461792;285.64877104759216
414112500;250.49146604537964;35.702155113220215;286.19362115859985
415125000;250.9725980758667;35.79306077957153;286.76565885543823
416137500;251.48811960220337;35.87684082984924;287.3649604320526
417150000;252.07624983787537;35.96186542510986;288.03811526298523
418162500;252.82719445228577;36.0511691570282;288.87836360931396
419175000;253.25685787200928;36.13420867919922;289.3910665512085
420187500;253.71521377563477;36.21577739715576;289.9309911727905
421200000;254.26230120658875;36.30084466934204;290.5631458759308
422212500;255.35938596725464;36.390140533447266;291.7495265007019
423225000;255.83817172050476;36.47723960876465;292.3154113292694
424237500;256.4270088672638;36.56486487388611;292.9918737411499
425250000;256.92630410194397;36.64978742599487;293.57609152793884
426262500;257.75542521476746;36.73220252990723;294.4876277446747
427275000;258.349937915802;36.81547498703003;295.16541290283203
428287500;258.88536977767944;36.906710624694824;295.79208040237427
429300000;259.4854521751404;36.99292302131653;296.4783751964569
430312500;260.07894563674927;37.07704758644104;297.1559932231903
431325000;260.73150277137756;37.16648483276367;297.89798760414124
432337500;261.3766460418701;37.25222301483154;298.62886905670166
433350000;262.01903891563416;37.34163999557495;299.3606789112091
434362500;262.46633863449097;37.427958726882935;299.8942973613739
435375000;263.03739619255066;37.51294422149658;300.55034041404724
436914000;264.3560793399811;37.65489196777344;302.0109713077545
437926500;264.8283522129059;37.760122537612915;302.5884747505188
438939000;265.4850866794586;37.85355615615845;303.33864283561707
439951500;266.3214819431305;37.94980192184448;304.271283864975
440964000;266.94472312927246;38.04840135574341;304.99312448501587
441976500;267.7089898586273;38.14050555229187;305.8494954109192
442989000;268.391405582428;38.23109149932861;306.6224970817566
444001500;268.9992308616638;38.32319164276123;307.32242250442505
445014000;270.1471836566925;38.411328077316284;308.5585117340088
446026500;270.92354130744934;38.49721813201904;309.4207594394684
447039000;271.5173568725586;38.58406209945679;310.1014189720154
448051500;272.30183839797974;38.679014444351196;310.98085284233093
449064000;272.90049290657043;38.76743268966675;311.6679255962372
450076500;273.7923574447632;38.853413343429565;312.64577078819275
451089000;274.53500485420227;38.945677042007446;313.4806818962097
452101500;275.1744296550751;39.032811641693115;314.2072412967682
453114000;275.89651346206665;39.11835241317749;315.01486587524414
454126500;276.4400384426117;39.2050359249115;315.6450743675232
455139000;277.2326247692108;39.28853368759155;316.52115845680237
456151500;278.06612491607666;39.36985969543457;317.43598461151123
457164000;278.6399507522583;39.458757162094116;318.0987079143524
458176500;279.28407192230225;39.547099113464355;318.8311710357666
459189000;279.97164273262024;39.636051416397095;319.60769414901733
460201500;280.9831073284149;39.721619606018066;320.704726934433
461214000;281.7800099849701;39.81031918525696;321.59032917022705
462226500;282.4260573387146;39.89432334899902;322.3203806877136
463239000;283.09835934638977;39.98432445526123;323.082683801651
464251500;283.68607211112976;40.08066463470459;323.76673674583435
465264000;284.3690459728241;40.171648263931274;324.54069423675537
466276500;284.8190188407898;40.260886430740356;325.07990527153015
467289000;285.35776567459106;40.349529504776;325.70729517936707
468301500;286.11154866218567;40.44685983657837;326.55840849876404
469314000;286.6116449832916;40.53813290596008;327.1497778892517
470326500;287.3408727645874;40.6262948513031;327.9671676158905
471339000;288.06172609329224;40.7119300365448;328.77365612983704
472351500;288.72981882095337;40.80077266693115;329.5305914878845
473364000;289.4511592388153;40.89173603057861;330.3428952693939
474376500;289.9944682121277;40.97763657569885;330.97210478782654
475389000;290.55415391921997;41.061790466308594;331.61594438552856
476401500;291.3176214694977;41.14799690246582;332.4656183719635
477414000;292.08714389801025;41.23959279060364;333.3267366886139
478426500;292.7022051811218;41.33414101600647;334.0363461971283
479439000;293.30319142341614;41.419647216796875;334.722838640213
480451500;293.74246764183044;41.50665068626404;335.2491183280945
481464000;294.777987241745;41.59107756614685;336.36906480789185
482476500;295.4597895145416;41.677003145217896;337.1367926597595
483489000;296.30124378204346;41.757286071777344;338.0585298538208
484501500;297.06758975982666;41.84282898902893;338.9104187488556
485514000;297.67579197883606;41.925215005874634;339.6010069847107
486526500;298.6050946712494;42.01584553718567;340.62094020843506
487539000;299.0834002494812;42.099857568740845;341.18325781822205
488551500;299.68015360832214;42.183990478515625;341.86414408683777
489564000;300.64712738990784;42.27202391624451;342.91915130615234
490576500;307.9413709640503;42.368194818496704;350.309565782547
491589000;308.47450613975525;42.456952810287476;350.9314589500427
492601500;308.95889806747437;42.54544448852539;351.50434255599976
493614000;309.58769822120667;42.631945848464966;352.21964406967163
494626500;310.1075813770294;42.72370100021362;352.83128237724304
495639000;310.5192015171051;42.81351828575134;353.33271980285645
496651500;311.10520339012146;42.900160789489746;354.0053641796112
497664000;311.78643774986267;42.99625253677368;354.78269028663635
498676500;312.25731444358826;43.086554765701294;355.34386920928955
499689000;312.79449558258057;43.17597436904907;355.97046995162964
500701500;313.35125398635864;43.26561188697815;356.6168658733368
501714000;313.99822473526;43.356329679489136;357.35455441474915
502726500;314.6726748943329;43.44351124763489;358.1161861419678
